,w,R
0,435.0,0.03947288879168199
1,435.24524524524526,0.040186705432332444
2,435.4904904904905,0.04088893227406152
3,435.7357357357357,0.04157912796636253
4,435.980980980981,0.04225686690129174
5,436.22622622622623,0.04292258861387778
6,436.4714714714715,0.04357518786913618
7,436.7167167167167,0.04421417938983457
8,436.96196196196195,0.044839199044270465
9,437.2072072072072,0.04544989807101671
10,437.45245245245246,0.046045942982364196
11,437.6976976976977,0.0466274726847558
12,437.9429429429429,0.047194411039037175
13,438.1881881881882,0.04774581533606336
14,438.43343343343344,0.048281410904383815
15,438.6786786786787,0.04880093771447513
16,438.92392392392395,0.049304150240070656
17,439.16916916916915,0.04979081731404944
18,439.4144144144144,0.050261726818958255
19,439.65965965965967,0.05071576923556853
20,439.9049049049049,0.051152678754201444
21,440.1501501501501,0.05157014534785872
22,440.3953953953954,0.05196873633833543
23,440.64064064064064,0.052349644706880756
24,440.8858858858859,0.05271324632792017
25,441.13113113113116,0.05305954754173379
26,441.37637637637636,0.05338782607848747
27,441.6216216216216,0.05369798757280423
28,441.86686686686687,0.05398995021124287
29,442.11211211211213,0.054263644551234266
30,442.35735735735733,0.054519013339184914
31,442.6026026026026,0.05475718622367998
32,442.84784784784785,0.05497700191285731
33,443.0930930930931,0.05517840278439464
34,443.33833833833836,0.05536137726480126
35,443.58358358358356,0.05552592505029252
36,443.8288288288288,0.05567205692486784
37,444.0740740740741,0.05580033307118694
38,444.31931931931933,0.05591080731842517
39,444.5645645645646,0.056002968307840136
40,444.8098098098098,0.05607686825447031
41,445.05505505505505,0.056132569558734434
42,445.3003003003003,0.05617014462826859
43,445.54554554554556,0.056189692242466074
44,445.79079079079077,0.05619249820800615
45,446.036036036036,0.05617745497690828
46,446.2812812812813,0.05614467200840687
47,446.52652652652654,0.05609426789469052
48,446.7717717717718,0.0560263701878867
49,447.017017017017,0.05594111522772759
50,447.26226226226225,0.055839218176510635
51,447.5075075075075,0.05572075610133455
52,447.75275275275277,0.05558539318445325
53,447.99799799799797,0.05543329819411562
54,448.2432432432432,0.05526464784383298
55,448.4884884884885,0.055079626624286705
56,448.73373373373374,0.054878484712366435
57,448.978978978979,0.05466233688502263
58,449.2242242242242,0.05443040934668805
59,449.46946946946946,0.054182915080297725
60,449.7147147147147,0.053920074024151936
61,449.95995995996,0.0536421129061733
62,450.20520520520523,0.053349328904100185
63,450.45045045045043,0.05304249261790945
64,450.6956956956957,0.052721671965746335
65,450.94094094094095,0.05238668951454051
66,451.1861861861862,0.052037802556142584
67,451.4314314314314,0.051675274196368186
68,451.67667667667666,0.05129937318881629
69,451.9219219219219,0.05091046491665088
70,452.1671671671672,0.05050955879093142
71,452.41241241241244,0.050096104418065064
72,452.65765765765764,0.04967039073234812
73,452.9029029029029,0.04923271149710391
74,453.14814814814815,0.048783365135719355
75,453.3933933933934,0.04832265456192405
76,453.63863863863867,0.04785144631923816
77,453.88388388388387,0.04736982009648331
78,454.1291291291291,0.04687774552759913
79,454.3743743743744,0.04637554112466469
80,454.61961961961964,0.04586352905235246
81,454.86486486486484,0.04534203495338077
82,455.1101101101101,0.044811491188482815
83,455.35535535535536,0.04427273958476231
84,455.6006006006006,0.04372548447235498
85,455.8458458458458,0.04317006317278232
86,456.0910910910911,0.0426068156199753
87,456.33633633633633,0.04203608417996441
88,456.5815815815816,0.041458213469528375
89,456.82682682682685,0.04087403502279728
90,457.07207207207205,0.04028364026622888
91,457.3173173173173,0.03968713027904189
92,457.56256256256256,0.03908485647178142
93,457.8078078078078,0.03847717161088157
94,458.0530530530531,0.037864429631923775
95,458.2982982982983,0.03724709776061757
96,458.54354354354354,0.03662589882086459
97,458.7887887887888,0.036000689076471144
98,459.03403403403405,0.03537182502217784
99,459.2792792792793,0.03473966340237471
100,459.5245245245245,0.034104561020495056
101,459.76976976976977,0.033466874547972876
102,460.015015015015,0.032827204552071367
103,460.2602602602603,0.03218404068858619
104,460.5055055055055,0.03153944278684478
105,460.75075075075074,0.03089376479828929
106,460.995995995996,0.030247359470141403
107,461.24124124124126,0.029600578154454882
108,461.4864864864865,0.028953882337972754
109,461.7317317317317,0.02830786846722208
110,461.97697697697697,0.027662499825399145
111,462.22222222222223,0.027018120306318866
112,462.4674674674675,0.02637507148986421
113,462.7127127127127,0.02573369245542396
114,462.95795795795794,0.025094319596529507
115,463.2032032032032,0.024457533831715554
116,463.44844844844846,0.02382348398231853
117,463.6936936936937,0.023192413644324863
118,463.9389389389389,0.022564646776062302
119,464.1841841841842,0.021940503767327812
120,464.42942942942943,0.02132030126411491
121,464.6746746746747,0.020704434817585972
122,464.91991991991995,0.020093337043004218
123,465.16516516516515,0.019487086667464126
124,465.4104104104104,0.018885983899639205
125,465.65565565565566,0.01829032438626656
126,465.9009009009009,0.017700399052236984
127,466.1461461461461,0.017116493943826444
128,466.3913913913914,0.01653907494916453
129,466.63663663663664,0.01596826455303156
130,466.8818818818819,0.015404284646422392
131,467.1271271271271,0.014847400608141645
132,467.37237237237235,0.014297872225813843
133,467.6176176176176,0.013755953560635754
134,467.86286286286287,0.013221946880788328
135,468.1081081081081,0.012696145840026976
136,468.3533533533533,0.012178666487853871
137,468.5985985985986,0.011669739107734316
138,468.84384384384384,0.011169587660549238
139,469.0890890890891,0.010678429675624955
140,469.33433433433436,0.010196476146640729
141,469.57957957957956,0.009724032594671311
142,469.8248248248248,0.009261202608376908
143,470.0700700700701,0.008808160225425668
144,470.31531531531533,0.008365093477570784
145,470.5605605605606,0.007932172397813363
146,470.8058058058058,0.007509567384695142
147,471.05105105105105,0.0070974723206903125
148,471.2962962962963,0.006696058565339325
149,471.54154154154156,0.006305418565060237
150,471.78678678678676,0.005925694451075374
151,472.032032032032,0.005557021039709184
152,472.2772772772773,0.005199525792018254
153,472.52252252252254,0.004853328779169555
154,472.76776776776774,0.004518581881492391
155,473.013013013013,0.004195348777918841
156,473.25825825825825,0.003883722272115953
157,473.5035035035035,0.003583793147722208
158,473.74874874874877,0.003295644716711138
159,473.99399399399397,0.003019352818813018
160,474.2392392392392,0.0027549952752196124
161,474.4844844844845,0.0025026332570328887
162,474.72972972972974,0.0022623054188611194
163,474.974974974975,0.0020340583169952287
164,475.2202202202202,0.0018179311192327518
165,475.46546546546546,0.0016139556374698701
166,475.7107107107107,0.0014221563657288519
167,475.955955955956,0.0012425569868545177
168,476.20120120120123,0.0010751583891274764
169,476.44644644644643,0.0009199633226033496
170,476.6916916916917,0.0007769680053163411
171,476.93693693693695,0.0006461616046060636
172,477.1821821821822,0.0005275263053864653
173,477.4274274274274,0.0004210374276536298
174,477.67267267267266,0.00032666246643992295
175,477.9179179179179,0.0002443631400961861
176,478.1631631631632,0.00017409500715023145
177,478.4084084084084,0.00011580704972788282
178,478.65365365365363,6.944176816180648e-05
179,478.8988988988989,3.4935279633574254e-05
180,479.14414414414415,1.2216667605637276e-05
181,479.3893893893894,1.2113259792396424e-06
182,479.6346346346346,1.837307967157373e-06
183,479.87987987987987,1.4006686378493772e-05
184,480.1251251251251,3.762567301754842e-05
185,480.3703703703704,7.259478686636427e-05
186,480.61561561561564,0.00011881104165383121
187,480.86086086086084,0.0001761657674926821
188,481.1061061061061,0.00024454197037312514
189,481.35135135135135,0.0003238189141455402
190,481.5965965965966,0.00041387077113917605
191,481.84184184184187,0.0005145667566550666
192,482.08708708708707,0.0006257716520975596
193,482.3323323323323,0.0007473612908015935
194,482.5775775775776,0.0008791789073870454
195,482.82282282282284,0.0010210756369293504
196,483.06806806806804,0.0011728983471365917
197,483.3133133133133,0.0013344897822839027
198,483.55855855855856,0.0015056887082154926
199,483.8038038038038,0.0016863462535404215
200,484.049049049049,0.0018762949318352575
201,484.2942942942943,0.0020753506635170713
202,484.53953953953953,0.002283338047971049
203,484.7847847847848,0.002500078431532159
204,485.03003003003005,0.00272539005549971
205,485.27527527527525,0.0029590916629941687
206,485.5205205205205,0.003201039313269755
207,485.76576576576576,0.003451002440719622
208,486.011011011011,0.00370878858001753
209,486.2562562562563,0.003974202887692307
210,486.5015015015015,0.004247048288148466
211,486.74674674674674,0.004527125618927451
212,486.991991991992,0.004814276521642626
213,487.23723723723725,0.005108290162565983
214,487.4824824824825,0.005408934863210725
215,487.7277277277277,0.005716004723825321
216,487.97297297297297,0.006029292457582849
217,488.2182182182182,0.006348589528897901
218,488.4634634634635,0.006673696533673673
219,488.7087087087087,0.007004470712580243
220,488.95395395395394,0.007340629842788346
221,489.1991991991992,0.00768196185895039
222,489.44444444444446,0.00802825410448519
223,489.68968968968966,0.008379293459635532
224,489.9349349349349,0.008734866467549679
225,490.1801801801802,0.009094833452232894
226,490.42542542542543,0.009458953870254042
227,490.6706706706707,0.009826974881537063
228,490.9159159159159,0.010198682965264317
229,491.16116116116115,0.01057386485239108
230,491.4064064064064,0.010952307638720451
231,491.65165165165166,0.01133382173717835
232,491.8968968968969,0.011718288626247374
233,492.1421421421421,0.01210538897317505
234,492.3873873873874,0.012494912437977455
235,492.63263263263264,0.01288664956609963
236,492.8778778778779,0.013280391887073195
237,493.12312312312315,0.013675932010668253
238,493.36836836836835,0.014073188435376971
239,493.6136136136136,0.01447189390690885
240,493.85885885885887,0.014871791257171476
241,494.1041041041041,0.015272678300209747
242,494.3493493493493,0.015674354364021807
243,494.5945945945946,0.01607662037164554
244,494.83983983983984,0.016479312036840697
245,495.0850850850851,0.0168823227920984
246,495.3303303303303,0.017285343011829737
247,495.57557557557556,0.01768818071375307
248,495.8208208208208,0.018090645872128924
249,496.06606606606607,0.018492550483877768
250,496.31131131131133,0.018893708632234454
251,496.55655655655653,0.019294095220758967
252,496.8018018018018,0.019693431331182468
253,497.04704704704704,0.020091483820199006
254,497.2922922922923,0.02048807560729623
255,497.53753753753756,0.020883031973866033
256,497.78278278278276,0.021276180612727097
257,498.028028028028,0.021667407855723738
258,498.2732732732733,0.02205664739044231
259,498.51851851851853,0.022443583481113253
260,498.7637637637638,0.022828053806585615
261,499.009009009009,0.02320989866611517
262,499.25425425425425,0.023588961015825492
263,499.4994994994995,0.023965086503086323
264,499.74474474474476,0.024338306103012856
265,499.98998998999,0.024708341124797764
266,500.2352352352352,0.02507268320899881
267,500.4804804804805,0.02543337451086916
268,500.72572572572574,0.025790374344012344
269,500.97097097097094,0.026143547049937352
270,501.2162162162162,0.026492842298677172
271,501.46146146146145,0.026838227895632123
272,501.7067067067067,0.027179402216570586
273,501.95195195195197,0.027516241101887107
274,502.19719719719717,0.027848623336867023
275,502.4424424424424,0.02817643066260801
276,502.6876876876877,0.028499547785404616
277,502.93293293293294,0.028818053278069446
278,503.1781781781782,0.029131685795619304
279,503.4234234234234,0.029440303790181133
280,503.66866866866866,0.029743803750175216
281,503.9139139139139,0.030042085152557216
282,504.1591591591592,0.030335050463992767
283,504.40440440440443,0.03062270762181752
284,504.64964964964963,0.030905040360314287
285,504.8948948948949,0.031181786051613185
286,505.14014014014015,0.03145285893276687
287,505.3853853853854,0.03171817621663174
288,505.63063063063066,0.03197765808623042
289,505.87587587587586,0.03223122768808211
290,506.1211211211211,0.03247904502071462
291,506.3663663663664,0.032720835395732485
292,506.6116116116116,0.03295650325769943
293,506.85685685685684,0.033185983356891394
294,507.1021021021021,0.03340921335849873
295,507.34734734734735,0.03362613383058374
296,507.5925925925926,0.03383679784969669
297,507.8378378378378,0.03404119471450327
298,508.08308308308307,0.03423912291636832
299,508.3283283283283,0.03443053433577394
300,508.5735735735736,0.034615383684021936
301,508.81881881881884,0.03479362848689666
302,509.06406406406404,0.03496522906768909
303,509.3093093093093,0.035130401687882507
304,509.55455455455456,0.035288874646528565
305,509.7997997997998,0.03544060205069677
306,510.0450450450451,0.03558555506795965
307,510.2902902902903,0.03572370756998991
308,510.53553553553553,0.035855036112341275
309,510.7807807807808,0.03597962908254878
310,511.02602602602605,0.03609748152260731
311,511.2712712712713,0.03620845596907753
312,511.5165165165165,0.036312539362889404
313,511.76176176176176,0.036409721221458996
314,512.007007007007,0.03649999361593734
315,512.2522522522522,0.0365833511480803
316,512.4974974974975,0.03666007186292504
317,512.7427427427427,0.0367298746680952
318,512.9879879879879,0.03679276109418618
319,513.2332332332332,0.03684873546386465
320,513.4784784784785,0.03689780451074734
321,513.7237237237238,0.036939977354405996
322,513.968968968969,0.03697538372636052
323,514.2142142142142,0.03700402564453693
324,514.4594594594595,0.03702581198206893
325,514.7047047047047,0.03704076102026132
326,514.94994994995,0.03704889329867684
327,515.1951951951952,0.0370502315886677
328,515.4404404404404,0.037044814452266484
329,515.6856856856857,0.03703290591260927
330,515.9309309309309,0.03701428336028095
331,516.1761761761761,0.036988978081034164
332,516.4214214214214,0.036957023458639854
333,516.6666666666666,0.03691845494724822
334,516.911911911912,0.03687331004356688
335,517.1571571571571,0.0368217378631449
336,517.4024024024025,0.03676374913517498
337,517.6476476476477,0.03669930693183786
338,517.8928928928929,0.03662845654065999
339,518.1381381381382,0.036551245151585164
340,518.3833833833834,0.036467721828195805
341,518.6286286286286,0.0363779602427535
342,518.8738738738739,0.03628218341631283
343,519.1191191191191,0.036180250544362684
344,519.3643643643644,0.03607221778793959
345,519.6096096096096,0.03595814303764211
346,519.8548548548548,0.03583808588402107
347,520.1001001001001,0.035712107587837646
348,520.3453453453453,0.03558042623369379
349,520.5905905905906,0.03544303888325228
350,520.8358358358358,0.03529992065865143
351,521.081081081081,0.03515113909008508
352,521.3263263263264,0.03499676322994645
353,521.5715715715716,0.03483686362234659
354,521.8168168168168,0.034671534276284825
355,522.0620620620621,0.03450094140908698
356,522.3073073073073,0.034325042957424654
357,522.5525525525526,0.034143915066517996
358,522.7977977977978,0.0339576352207336
359,523.0430430430431,0.033766282212398746
360,523.2882882882883,0.03356993611049801
361,523.5335335335335,0.03336880899335552
362,523.7787787787788,0.03316290938103496
363,524.024024024024,0.03295226073399912
364,524.2692692692692,0.03273694784118971
365,524.5145145145145,0.03251705661263392
366,524.7597597597597,0.032292674047503626
367,525.005005005005,0.032063925142343394
368,525.2502502502502,0.03183099530771775
369,525.4954954954954,0.031593837709115793
370,525.7407407407408,0.031352543324619335
371,525.985985985986,0.031107204062854825
372,526.2312312312313,0.030857912730469297
373,526.4764764764765,0.030604762999517497
374,526.7217217217217,0.03034795901197634
375,526.966966966967,0.03008752152806947
376,527.2122122122122,0.02982350802438155
377,527.4574574574574,0.02955601526586068
378,527.7027027027027,0.029285140721033935
379,527.9479479479479,0.029010982528924124
380,528.1931931931932,0.028733665670021034
381,528.4384384384384,0.028453332555725283
382,528.6836836836837,0.028170011260262633
383,528.9289289289289,0.02788380225301277
384,529.1741741741741,0.027594806509333013
385,529.4194194194195,0.02730312547714256
386,529.6646646646647,0.0270088610434665
387,529.9099099099099,0.0267122228626691
388,530.1551551551552,0.026413229666414798
389,530.4004004004004,0.02611195686872856
390,530.6456456456457,0.02580850776307085
391,530.8908908908909,0.025502985917151208
392,531.1361361361361,0.025195495139362773
393,531.3813813813814,0.024886176056661286
394,531.6266266266266,0.02457516930464406
395,531.8718718718719,0.02426250238753955
396,532.1171171171171,0.023948279736302387
397,532.3623623623623,0.023632605857500762
398,532.6076076076076,0.02331558529988419
399,532.8528528528528,0.02299732262100225
400,533.098098098098,0.022677982891517276
401,533.3433433433433,0.022357617759221342
402,533.5885885885886,0.022036321142538583
403,533.8338338338339,0.021714197309725503
404,534.0790790790791,0.021391350373781384
405,534.3243243243244,0.021067884259545394
406,534.5695695695696,0.020743934791577868
407,534.8148148148148,0.020419622400191604
408,535.0600600600601,0.02009499756807132
409,535.3053053053053,0.019770163160626197
410,535.5505505505505,0.01944522169481683
411,535.7957957957958,0.019120275307071725
412,536.041041041041,0.018795425721381667
413,536.2862862862863,0.01847082272386939
414,536.5315315315315,0.018146520740748094
415,536.7767767767767,0.017822615324942434
416,537.022022022022,0.017499206260289
417,537.2672672672672,0.01717639276329884
418,537.5125125125126,0.01685427345251535
419,537.7577577577578,0.016532973033303342
420,538.003003003003,0.01621259351586291
421,538.2482482482483,0.015893196855628747
422,538.4934934934935,0.015574879018865163
423,538.7387387387387,0.015257735226712064
424,538.983983983984,0.014941859926205166
425,539.2292292292292,0.014627346761620464
426,539.4744744744745,0.014314327264253541
427,539.7197197197197,0.014002853348329763
428,539.964964964965,0.013693014919380861
429,540.2102102102102,0.013384902172043215
430,540.4554554554554,0.013078604361610067
431,540.7007007007007,0.012774209777518239
432,540.9459459459459,0.012471821989012501
433,541.1911911911911,0.012171525488850575
434,541.4364364364365,0.011873388714126371
435,541.6816816816817,0.011577495881185527
436,541.926926926927,0.011283930115516075
437,542.1721721721722,0.010992773427779164
438,542.4174174174174,0.010704107510265976
439,542.6626626626627,0.010418036419176224
440,542.9079079079079,0.01013461112936812
441,543.1531531531532,0.00985390902324194
442,543.3983983983984,0.009576006257007583
443,543.6436436436436,0.009300977739624903
444,543.8888888888889,0.00902889711226934
445,544.1341341341341,0.00875984578173332
446,544.3793793793793,0.008493891628615958
447,544.6246246246246,0.00823109694880752
448,544.8698698698698,0.007971530164778843
449,545.1151151151151,0.007715258337499562
450,545.3603603603603,0.007462347149207623
451,545.6056056056057,0.007212861927943407
452,545.8508508508509,0.006966874198007434
453,546.0960960960961,0.006724434199319977
454,546.3413413413414,0.006485601997755434
455,546.5865865865866,0.00625043620387636
456,546.8318318318318,0.006018993959265537
457,547.0770770770771,0.005791330923479644
458,547.3223223223223,0.005567505276686309
459,547.5675675675676,0.00534756709583939
460,547.8128128128128,0.0051315648763715855
461,548.058058058058,0.004919548293501199
462,548.3033033033033,0.004711565485130485
463,548.5485485485485,0.004507663042584935
464,548.7937937937938,0.004307886483211063
465,549.039039039039,0.004112281003052513
466,549.2842842842842,0.0039208854644967464
467,549.5295295295296,0.0037337402451842515
468,549.7747747747748,0.0035508841398753824
469,550.02002002002,0.0033723543550821314
470,550.2652652652653,0.003198186504358219
471,550.5105105105105,0.003028414922508662
472,550.7557557557558,0.002863071191567427
473,551.001001001001,0.0027021859100186457
474,551.2462462462463,0.0025457883530085814
475,551.4914914914915,0.0023939061890813416
476,551.7367367367367,0.0022465654793662297
477,551.981981981982,0.0021037902520647726
478,552.2272272272272,0.001965601917638923
479,552.4724724724724,0.0018320231556790802
480,552.7177177177177,0.0017030736670814845
481,552.9629629629629,0.0015787715508184953
482,553.2082082082082,0.0014591333069431383
483,553.4534534534534,0.001344173840223214
484,553.6986986986986,0.0012339048430106522
485,553.943943943944,0.0011283389577080706
486,554.1891891891892,0.0010274869150429494
487,554.4344344344345,0.0009313573384358638
488,554.6796796796797,0.000839957283132962
489,554.9249249249249,0.0007532922434623943
490,555.1701701701702,0.0006713654637728603
491,555.4154154154154,0.0005941782393877185
492,555.6606606606606,0.0005217333254559446
493,555.9059059059059,0.00045403010267437764
494,556.1511511511511,0.0003910664353380263
495,556.3963963963964,0.0003328386819653914
496,556.6416416416416,0.00027934170645984517
497,556.8868868868869,0.00023056673118518862
498,557.1321321321321,0.00018650763628096282
499,557.3773773773773,0.0001471554819643584
500,557.6226226226227,0.00011249933377510385
